,RT_SubSet,Concert,Last_RT_created_at,tweet,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial,Hashtag,@BTS_twt
127,Top200RTd,SWZ_D1,2021-06-13 09:38:30+00:00,"넌 누구보다 밝게 빛나, ARMY

#BTS 2021 MUSTER 소우주 👉 https://t.co/F9NDazHsLE
#방탄소년단 #BTS #소우주 #SOWOOZOO @BTS_twt https://t.co/dtqZPkqdTr",1404008660095934470,https://twitter.com/anyuser/status/1404008660095934470,1403644384852135936,ko,1,32,1035,366,1861,127699,5099594,531,5225,9,False,141,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True
128,Top200RTd,SWZ_D1,2021-06-13 09:15:32+00:00,"ใครให้จองกุกมาแร็พแดชวีทาอ่า ผัวชิบหายเลยพ่อ 😭

#MUSTERSOWOOZOO
#SOWOOZOO

 https://t.co/RXm28wZZ9G",1404052942227836929,https://twitter.com/anyuser/status/1404052942227836929,1404027139284869120,th,109,186,5357,3963,297,172312,2451,530,592,0,False,113,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False
129,Top200RTd,SWZ_D1,2021-06-13 09:20:23+00:00,"후레쉬 켜써 🔦
#SOWOOZOO https://t.co/C6e7MCjIg8",1404053429803175938,https://twitter.com/anyuser/status/1404053429803175938,1404040495286816768,ko,722,1353,39130,50180,147,30236,22970,523,2764,24,False,55,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
130,Top200RTd,SWZ_D1,2021-06-13 11:58:07+00:00,"‼️6 hours left to vote‼️

While waiting #SOWOOZOO concert please vote on IdolChamp if you haven't 🙏

GAP: 57,196 

[https://t.co/MHwO0U49UA] https://t.co/smJ6vjZ4jD",1404052227761729538,https://twitter.com/anyuser/status/1404052227761729538,1404003885614714880,en,178,185,984,1035,235,16338,203004,517,533,11,False,181,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
131,Top200RTd,SWZ_D1,2021-06-13 10:45:49+00:00,"แจกค้าบบ🎉💜 เนื่องในโอกาสวันครบรอบ 8 ปีของบังทัน #8YearsToInfinityWithBTS แจกคอน BTS 2021 MUSTER #SOWOOZOO แบบ Single view รอบสดวันที่ 14 1 จอ ให้มี่ได้ไปดูบังทันแบบสดๆเลยค่า

กติกา : รีทวิตนี้
ประกาศพรุ่งนี้เวลา 18:00น. รายงานตัว 2 นาทีน้า

#หารคอนBTS #หารคอนบังทัน https://t.co/MrEvlnCFAc",1404051817760100365,https://twitter.com/anyuser/status/1404051817760100365,1403742576302170112,th,5,222,7370,7144,92,6482,4492,515,103,1,False,305,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
132,Top200RTd,SWZ_D1,2021-06-13 11:49:28+00:00,"﹆* 🩰🎟 ꒰♡꒱

แจกคอน Muster​ BTS2021​

💒รอบรีรันวันที่  20 ให้army 1 คนค่ะ

กติกา : รีทวิต + เมนชั่นรูปเมนที่หลัวที่สุด🤣

แจ้งวันที่ 18/06

 ﹆🎪🎠 ╺ 🎢✦

#8YearsToInfinityWithBTS #BTS 
#BTS8thAnniversary #SOWOOZOO
#หารคอนBTS #หารคอนบังทัน 
 #SOWOOZOO",1404053061992022022,https://twitter.com/anyuser/status/1404053061992022022,1403954202196385792,th,5,113,622,509,10,1655,55,515,159,325,False,264,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
133,Top200RTd,SWZ_D1,2021-06-13 11:46:56+00:00,"Wait until the end sksksksk 😱😭🔥

The fact that they are doing stuff like this looking looking wet and hot?!?!?

#jungkook #jk #Taehyung #Taekook #Jin #BTSMusterSoWooZoo #SOWOOZOO @BTS_twt https://t.co/siNQDBQBWr",1404053237846663168,https://twitter.com/anyuser/status/1404053237846663168,1404039256339779584,en,0,43,89,1617,133,28611,41198,514,1565,0,False,231,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
134,Top200RTd,SWZ_D1,2021-06-13 10:16:03+00:00,"넌 누구보다 밝게 빛나, ARMY

#BTS 2021 MUSTER 소우주 👉 https://t.co/F9NDazHsLE
#방탄소년단 #BTS #소우주 #SOWOOZOO @BTS_twt https://t.co/p1uRYohtJx",1404043921882238979,https://twitter.com/anyuser/status/1404043921882238979,1403644472739590144,ko,0,19,300,408,1861,127700,5100904,512,4671,9,False,141,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True
135,Top200RTd,SWZ_D1,2021-06-13 11:34:40+00:00,"คือฮาพี่จินกับจองกุกไม่พอเห็นแทแล้วขำจริง5555555555 #MUSTERSOWOOZOO #SOWOOZOO 
 https://t.co/lL7WyGs4QS",1404050130609659911,https://twitter.com/anyuser/status/1404050130609659911,1404024339507281920,th,58,209,12221,7244,392,166424,825,508,468,3,False,122,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False
136,Top200RTd,SWZ_D1,2021-06-13 09:43:23+00:00,"🐹ผมคิดว่าจุดจบ(ของสถานการณ์โควิด)ใกล้เข้ามาแล้ว ดังนั้นผมหวังว่า BTS และ ARMY และทุกคนจะรอกันอีกหน่อยและเข้มแข็งไว้ เพราะ BTS จะอยู่ที่นี่!

 #2021MUSTER #BTS        #MUSTERSOWOOZOO
#SOWOOZOO

 https://t.co/1MhR0EJhuL",1404053049379676160,https://twitter.com/anyuser/status/1404053049379676160,1404038695586390016,th,121,1908,14390,29309,54,444,591,504,596,1,False,235,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False
137,Top200RTd,SWZ_D1,2021-06-13 11:25:38+00:00,ARMYLEGENDS I AM DOING ANOTHER BTS #SOWOOZOO GIVE AWAY FOR ANY DAY  .  ALL YOU GOTTA DO IS RT AND I WILL ANNOUNCE THE WINNER TOMORROW 5PM PST. GOOD LUCK💜 https://t.co/6C3AQNOLUS,1404053139741884423,https://twitter.com/anyuser/status/1404053139741884423,1403306850188095488,en,399,350,14102,28900,165,8078,158,504,358,104,False,193,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False
138,Top200RTd,SWZ_D1,2021-06-13 09:37:44+00:00,"เปิดตัวเพลงแรกนั่งบนรถไฟ 😭
สมเกียรติคอนเสิร์ตกลางแจ้งครั้ง

#2021MUSTER #BTS   #MUSTERSOWOOZOO
#SOWOOZOO

 https://t.co/TDkxoGbNM2",1404052325807792128,https://twitter.com/anyuser/status/1404052325807792128,1404012160703819776,th,591,54,418,4,54,417,591,502,473,1,False,148,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
139,Top200RTd,SWZ_D1,2021-06-13 10:15:21+00:00,"DAECHWITA BLONDE YOONGI IS COMING. HOLD YOUR WIGS!!

#BTSMusterSoWooZoo #SOWOOZOO #2021FESTA https://t.co/YpfH1BBiG5",1404050388978855937,https://twitter.com/anyuser/status/1404050388978855937,1404009617584058368,en,118,235,487,2761,1985,2390,2795,501,1936,6,False,132,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False
140,Top200RTd,SWZ_D1,2021-06-13 11:54:26+00:00,"JUNGKOOK LOOK SO HANDSOME! 😭😭😭

#SOWOOZOO #JK @BTS_twt https://t.co/zb8NfebnpC",1404053435645784066,https://twitter.com/anyuser/status/1404053435645784066,1404014302281961472,en,121,304,7676,39538,109,22735,113232,499,1702,1,False,101,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True
141,Top200RTd,SWZ_D1,2021-06-13 09:45:50+00:00,"MU$TER COUNTDOWN!!

This is 1 hour before the show opens ..... !!

#SOWOOZOO #bts @BTS_twt",1404005525726003208,https://twitter.com/anyuser/status/1404005525726003208,1403968172470964224,en,402,571,19127,72391,131,28532,40785,496,3138,20,False,107,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
142,Top200RTd,SWZ_D1,2021-06-13 10:31:02+00:00,"i got you, you got me 💜 

♾ headers for sowoozoo – feel free to use (rt to use/save!!), have a lovely festa weekend everyone ✨💫🌌 

#방탄소년단  #bts  #2021BTSFESTA #BTS8thAnniversary #btsfanart #SOWOOZOO #소우주 https://t.co/hgzVsKr9zR",1404026873160421377,https://twitter.com/anyuser/status/1404026873160421377,1403375232329478144,en,9,861,8269,13046,230,7903,4137,495,1038,26,False,251,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
143,Top200RTd,SWZ_D1,2021-06-13 11:53:25+00:00,"[PHOTO] Kim Taehyung for BTS 2021 MUSTER SOWOOZOO 

#소우주 #SOWOOZOO
#방탄소년단뷔 #뷔 #BTSV #V #TAEHYUNG https://t.co/t01kGiJpZm",1404027291546505221,https://twitter.com/anyuser/status/1404027291546505221,1403172401676840960,en,94,396,1449,2226,465,84745,36816,489,2013,5,False,138,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
144,Top200RTd,SWZ_D1,2021-06-13 09:38:25+00:00,"ไม่รู้จะหวีดยังไงแล้ว แต่ลุคนี้ของมินยุนกิไม่อ่อนโยนต่อหัวใจมี่ทุกคนค่ะ 😭 เซอร์ไพรส์มากยุนกิลุคนี้ผมสีนี้ ฮื้ออออ🔥#SUGA

#MUSTERSOWOOZOO #SOWOOZOO https://t.co/s5UGYrMoXM",1404053279391162368,https://twitter.com/anyuser/status/1404053279391162368,1404032738521276416,th,0,19,50,61,142,15135,382,484,468,1,False,184,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
145,Top200RTd,SWZ_D1,2021-06-13 11:03:38+00:00,"#BTS rehearsal disease  
© karmys 

#MUSTERSOWOOZOO #SOWOOZOO #BTSFESTA2021 #FESTA2021 https://t.co/QR6NxzRHsy",1404053104597762051,https://twitter.com/anyuser/status/1404053104597762051,1403324549328818176,en,192,1816,22701,41830,400,4295,378,481,1770,33,False,124,True,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False
146,Top200RTd,SWZ_D1,2021-06-13 10:16:02+00:00,"Setlist #SOWOOZOO Day1
+ Spotify Playlist

Life goes on
Butter
Dynamite (Tropical)
이사 Moving on
Stay
내 방을 여행하는 법 FTMR
대취타 Daechwita
IDOL
병 Dis-ease
불타오르네 Fire
So What
Not Today
Wishing On A Star
A Supplementary Story : YNWA
Mikrokosmos 

https://t.co/l3PDxvd0UQ",1404052967938879488,https://twitter.com/anyuser/status/1404052967938879488,1404041611009527808,ko,37,262,14203,15654,310,64315,27744,478,702,24,False,278,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
147,Top200RTd,SWZ_D1,2021-06-13 09:46:29+00:00,"🐹 to think that it’s already our 8th anniversary, i remember the ‘88 [seoul] olympics

💜 ??? you weren’t even born

#SOWOOZOO",1404052697876156421,https://twitter.com/anyuser/status/1404052697876156421,1404014500924116992,en,199,369,189109,250291,93,94553,133642,467,1727,2,False,139,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
148,Top200RTd,SWZ_D1,2021-06-13 09:41:39+00:00,"WELCOME TO HELL !!!

#SOWOOZOO #MUSTERSOWOOZOO #BTS  
https://t.co/jOl07isNOA",1404053340292538371,https://twitter.com/anyuser/status/1404053340292538371,1404033051580112896,en,88,177,20176,9858,133,28611,41198,465,1723,12,False,94,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
149,Top200RTd,SWZ_D1,2021-06-13 10:24:42+00:00,"Dance break ครั้งแรกบนเวทีคอน โคตรดี 😭😭😭

#2021MUSTER #BTS   #MUSTERSOWOOZOO
#SOWOOZOO

https://t.co/wUgtzmwSzB",1404052345915207680,https://twitter.com/anyuser/status/1404052345915207680,1404012631011119104,th,591,54,420,4,54,419,591,465,505,0,False,131,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False
150,Top200RTd,SWZ_D1,2021-06-13 09:39:44+00:00,"📺คลิปสอนล็อคอินเข้าชม  #SOWOOZOO - @BTS_twt (1/2)
♾ลิ้งค์สตรีม : https://t.co/DK8a0k5U7O
📆รอบสด 13-14/06/21 เวลา16.30น.(ไทย)
⌛️รอบรีรัน 19-20/06/21 เวลา08.00น.(ไทย)

✅ซื้อบัตรได้ที่ Weverse Shop
✅ยืนยันตัวตนในเว็บสตรีม
✅ตรวจสอบอุปกรณ์รับชมที่รองรับ(HD,4K) https://t.co/Hqpu2TNSH3",1404050981348732930,https://twitter.com/anyuser/status/1404050981348732930,1397414690750308352,th,122,345,148426,23050,472,96874,8262,464,412,8,False,299,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True
151,Top200RTd,SWZ_D1,2021-06-13 12:19:25+00:00,"สเตจ พยอง คือดือมากแม่ ท่อนบริจด์คือแบบบิ้วท์ดีมาก ปังมาก ได้เห็นเจโฮปกับเพลงนี้แล้ว กุตื้นตันจุย 🥺 #DisEase
#MUSTERSOWOOZOO #SOWOOZOO #BTSFESTA2021 #BTS8thAnniversary https://t.co/wGkWTPbygR",1404053369321263109,https://twitter.com/anyuser/status/1404053369321263109,1404031853867139072,th,1,41,9,0,174,7450,535,459,560,0,False,206,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False
152,Top200RTd,SWZ_D1,2021-06-13 10:15:41+00:00,"How it started         How it's going 

#jungkook #Jk #정국 #SOWOOZOO #BTSMusterSoWooZoo #bts @BTS_twt https://t.co/qkefCamJFR",1404053308621287424,https://twitter.com/anyuser/status/1404053308621287424,1404046034771324928,en,16,93,3505,806,133,28611,41172,458,1701,4,False,141,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
153,Top200RTd,SWZ_D1,2021-06-13 09:20:02+00:00,"Taehyung has been wearing this Gucci shirt since 2017 .!!!!

Aww 🤭♥️♥️ 

#Taehyung #V #SOWOOZOO #8YearsToInfinityWithBTS #bts #방탄소년단 @BTS_twt https://t.co/M8WlrSAQC9",1404053256666451970,https://twitter.com/anyuser/status/1404053256666451970,1403976568318443520,en,177,590,76944,18706,133,28611,41172,458,1786,10,False,183,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
154,Top200RTd,SWZ_D1,2021-06-13 09:44:19+00:00,"Te invito a ver el sowoozo conmigo!! No faltes!! Info en mi cuenta ^^ {como ya son las 9:00 PM hora México cerraré mi cuenta pronto, por seguridad. Así que ayudenme retwitteando para que mas personas lo puedan ver!! nwn } saludos y gracias 💜
#SOWOOZOO #BTSARMY #BTSSOWOOZOO https://t.co/xFY1cdJFBQ",1404008454935789569,https://twitter.com/anyuser/status/1404008454935789569,1403895927644069888,es,293,322,4998,7629,24,204,52249,457,1574,74,False,319,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
155,Top200RTd,SWZ_D1,2021-06-13 10:20:55+00:00,"เราจะยังไม่จบจาก Daechwita โฮปคือแร็ปเดือดจริงไรจริง
#SOWOOZOO #MUSTERSOWOOZOO
#방탄소년단 #BTS @BTS_twt
https://t.co/KUceX0Opyr",1404053423788462082,https://twitter.com/anyuser/status/1404053423788462082,1404047047741739008,th,6,357,84541,31100,216,439268,1225,450,418,4,False,143,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True
156,Top200RTd,SWZ_D1,2021-06-13 11:11:11+00:00,"@bts_bighit Just flowers holding flowers 💐

😭😭💜💜💜💜

#SOWOOZOO #BTSMuster #BTSMusterSoWooZoo #Bts #방탄소년단 #btsarmy @BTS_twt https://t.co/hBGN65ZP97",1404052437183262721,https://twitter.com/anyuser/status/1404052437183262721,1403643007107227648,en,1200,1817,46177,174618,133,28609,41162,449,2034,14,False,169,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
157,Top200RTd,SWZ_D1,2021-06-13 09:53:48+00:00,"แสดงว่าพรุ่งนี้สเตจเตี๋ยวไก่ของโฮปนี่บังทันก็น่าจะร่วมเหมือนสเตจแดชวีทาวันนี้อ่า  เกรียมตัวลงโลงกันได้เลย 😭

#MUSTERSOWOOZOO
#SOWOOZOO https://t.co/56STCHLsTB",1404053405471940613,https://twitter.com/anyuser/status/1404053405471940613,1404047238683250688,th,77,191,41950,1501,297,172312,2451,447,439,1,False,172,True,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,False
158,Top200RTd,SWZ_D1,2021-06-13 09:22:49+00:00,"แทฮยองบอกำให้ยุนกิเต้นโพลแดนซ์ 555555555555

#MUSTERSOWOOZOO
#SOWOOZOO 

 https://t.co/n5tusioI11",1404049818536710144,https://twitter.com/anyuser/status/1404049818536710144,1404016639268454400,th,35,317,9388,11492,297,172306,2445,445,523,0,False,110,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
159,Top200RTd,SWZ_D1,2021-06-13 10:31:46+00:00,"333 2번캠 박지민 너무 잘한다,, #SOWOOZOO https://t.co/1NQ3qrtKqf",1404053411423690764,https://twitter.com/anyuser/status/1404053411423690764,1404029694740029440,ko,6344,133,26102,7840,198,6563,2756,441,857,0,False,68,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
160,Top200RTd,SWZ_D1,2021-06-13 11:07:06+00:00,"BTS 2021 MUSTER 
(Maknae Line)
Screenlock/Wallpaper
❗cr if repost

#방탄소년단 #BTS #소우주 #SOWOOZOO #BTSFESTA2021 #BTSARMY #JIMIN #Jungkook #TAEHYUNG https://t.co/eCTjLZt2nW",1404046501651763200,https://twitter.com/anyuser/status/1404046501651763200,1403654705948020736,en,259,275,10984,11706,193,11522,12596,437,2210,8,False,185,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
161,Top200RTd,SWZ_D1,2021-06-13 09:52:07+00:00,"넌 누구보다 밝게 빛나, ARMY
君は誰よりも明るく輝いてるよ,ARMY

ユンギのパートの歌詞だ😭😭😭

#소우주 
#SOWOOZOO https://t.co/MElwsf0V2s",1404050868538732549,https://twitter.com/anyuser/status/1404050868538732549,1403665517919961088,ja,48,128,2522,5386,245,37790,334728,437,6188,5,False,115,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
162,Top200RTd,SWZ_D1,2021-06-13 09:48:31+00:00,"เจ้าของเพลงแดชวีทานั่งจุ่มปุ้กมากอห!!!! 555555

#MUSTERSOWOOZOO
#SOWOOZOO https://t.co/4DBCXAg6FY",1404053369354784771,https://twitter.com/anyuser/status/1404053369354784771,1404044071941799936,th,42,344,25404,5343,297,172312,2451,435,447,0,False,110,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False
163,Top200RTd,SWZ_D1,2021-06-13 09:33:45+00:00,"BTS（防弾少年団）、デビュー8周年は世界中のファンと一緒に！「BTS 2021 MUSTER SOWOOZOO」に高まる期待
https://t.co/34CxyBML25

#BTS #방탄소년단 #SOWOOZOO #소우주",1404014300016963593,https://twitter.com/anyuser/status/1404014300016963593,1403189262464348160,ja,362,99,78338,192610,30476,261538,865410,435,3087,0,False,132,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False
164,Top200RTd,SWZ_D1,2021-06-13 12:27:30+00:00,"[전체공개] SOWOOZOO 아이폰 카톡테마 전체공개

🔗 : https://t.co/bD3OORRJx5 

오늘 소우주 콘서트를 맞이하여 아이폰 카톡테마를 전체공개합니다!
다운 시 흔적 남겨주시고, #찜댕카톡테마후기 로 후기남겨주세요💜 
#SOWOOZOO @BTS_twt 
#BTS8thAnniversary https://t.co/2LoporQQrI",1404053359661772802,https://twitter.com/anyuser/status/1404053359661772802,1403986704545980416,ko,160,217,27119,11419,208,20932,32919,429,791,52,False,212,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True
165,Top200RTd,SWZ_D1,2021-06-13 10:58:03+00:00,"เนื่องในโอกาศดีๆของบังทันกับอามี่🎉🎉🎉มาค่ะเราแจกพรีเมี่ยมแทแทให้เหล่าอามี่ที่น่ารัก 1 ชิ้น💜💜💜น้องมีรอยตำหนิบ้างนะคะ😭😭สุ่มจากรีทวิตน้าาา วันที่ 13 มิ.ย เวลา 3 ทุ่มอาจจะมีเลทนิดๆนะคะค่าส่งเราออกให้ค่ะ🥰มาร่วมสนุกกันน้าาา
💜💜💜💜💜💜💜
#SOWOOZOO #2021FESTA #방탄소년단 https://t.co/h9sTSYvmxR",1404012645204721665,https://twitter.com/anyuser/status/1404012645204721665,1403662381465538560,th,114,519,104631,8282,47,9940,30,426,61,2,False,310,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False
166,Top200RTd,SWZ_D1,2021-06-13 10:36:25+00:00,"𝟐𝟎𝟐𝟏 𝐌𝐔𝐒𝐓𝐄𝐑 𝐬𝐨𝐰𝐨𝐨𝐳𝐨𝐨
𝐭𝐢𝐜𝐤𝐞𝐭 𝐚𝐧𝐝 𝐢𝐦𝐚𝐠𝐞 𝐟𝐥𝐚𝐠 🪐.◦

良かったら当日に使ってください🥺

.

FamilyMart／Lawson 対応  〜6.18

・フォロー
・リツイート
・リプ

ネップリのみです𓂃𓈒𓂂

.

#소우주 #SOWOOZOO
#BTS   #BTS加工 [ #ucha_picsᙏ̤̫͚ෆ̈ ] https://t.co/Zd9rWF029b",1404050745905741824,https://twitter.com/anyuser/status/1404050745905741824,1403306024983879680,ja,465,877,1422,20616,112,1669,14910,426,744,443,False,264,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False
167,Top200RTd,SWZ_D1,2021-06-13 10:14:22+00:00,"broke armys frantically searching the timeline for a new link each time one gets taken down tomorrow. i can't believe it's that time again already

#2021BTSFESTA #SOWOOZOO #MUSTERSOWOOZOO #BTS
https://t.co/M7T4BVrTkH",1404051835623821313,https://twitter.com/anyuser/status/1404051835623821313,1403854200543535104,en,44,86,1268,3884,433,57709,584,425,2084,21,False,237,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False
168,Top200RTd,SWZ_D1,2021-06-13 11:55:17+00:00,"สเตจไม่ใช่วันนี้จองกุกก็ยังไม่หยุดผัวอ่า 😭

#MUSTERSOWOOZOO
#SOWOOZOO

 https://t.co/oiIkXxlOS0",1404045178155913220,https://twitter.com/anyuser/status/1404045178155913220,1404031985077522432,th,9,161,1499,1660,297,172300,2442,423,455,0,False,109,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
169,Top200RTd,SWZ_D1,2021-06-13 10:31:19+00:00,"Sobre la transmisión gratuita del MUSTER SOWOOZOO Transmitiré AMBAS fechas
Las recetas también las podrás encontrar en mi perfil al igual que la transmisión en vivo, horas antes del evento pondré mi cuenta en privado!! horarios en la imagen ⬇ #MUSTERSOWOOZOO  #SOWOOZOO #BTSARMY https://t.co/I6rj72zkcG",1404003530453704704,https://twitter.com/anyuser/status/1404003530453704704,1402679333509074944,es,329,769,586,569,23,202,50471,423,2339,38,False,323,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
170,Top200RTd,SWZ_D1,2021-06-13 10:45:52+00:00,"This is so pretty istg 😭 
Pic ctto
#SOWOOZOO 
#BTSMusterSoWooZoo https://t.co/ALUsBM1S6x",1404015442138603522,https://twitter.com/anyuser/status/1404015442138603522,1402855698258485248,en,1519,1481,186650,776,579,875,511,421,2018,6,False,109,True,True,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False
171,Top200RTd,SWZ_D1,2021-06-13 10:40:51+00:00,Los 2 Posters del BTS MUSTER #SOWOOZOO 💜💗✨ https://t.co/ncDGoFUwca,1404017964085514242,https://twitter.com/anyuser/status/1404017964085514242,1403133378178818048,en,2832,3411,59114,41968,1534,59741,118613,419,2921,8,False,83,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
172,Top200RTd,SWZ_D1,2021-06-13 10:01:32+00:00,#방탄소년단 #kookv #หารคอนBTS #BTS8thAnniversary #8YearsToInfinityWithBTS #2021BTSFESTA #SOWOOZOO #ตลาดนัดบังทัน ตอนนี้มีโปรดูทุกอย่าง220บาทจากราคา290บาทค่ะ #BANGBANGCON21 ถูกมาก สนใจเดมได้ #In_the_Soop ราคา100บาท จากราคา 150📌ใครสนใจเดมมาเลยค่ะ📌บังบังคอนราคา70บาท บอนโวยาจก็มี https://t.co/tHBjb3rA01,1404053379286847493,https://twitter.com/anyuser/status/1404053379286847493,1403848327850958848,th,0,39,61,1,99,49016,2058,417,556,14,False,318,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
173,Top200RTd,SWZ_D1,2021-06-13 09:59:07+00:00,"ไฟเยอร์เพลงที่ตกคนเข้าด้อมอ่า ผ่านมากี่ปีแล้วก็ยังไม่หยุดผัวกับเพลงนี้ 😭

#MUSTERSOWOOZOO
#SOWOOZOO

  https://t.co/Yyas1u1zus",1404048640444813315,https://twitter.com/anyuser/status/1404048640444813315,1404029535142612992,th,7,43,724,1936,297,172304,2444,410,480,0,False,140,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
174,Top200RTd,SWZ_D1,2021-06-13 10:29:27+00:00,"WTF!??!? IS WRONG WITH THEM ?!?!?!?

CROP TOP, PIERCING, TATTOOS, LIP RING SKSKSKWKWJHEGEIbwjwgqkehwobssb

#JIMIN #JUNGKOOK #SOWOOZOO https://t.co/zMrwU8N27h",1404053275255705601,https://twitter.com/anyuser/status/1404053275255705601,1404026333668257792,en,88,177,20175,9857,133,28611,41198,409,1271,7,False,174,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
175,Top200RTd,SWZ_D1,2021-06-13 09:27:55+00:00,"[#2021BTSFESTA] 

📌 Live Streaming Link: https://t.co/Gh2A6LytMM

more streaming links to come, stay yuned. 💜

#BTS8thAnniversary #SOWOOZOO #8yearswithBTS #GotBTSBehindUs #BTS #방탄소년단 @BTS_twt #BTSARMY",1404043357307899912,https://twitter.com/anyuser/status/1404043357307899912,1403396550726799360,en,292,526,284,393,357,3468,35870,408,1252,6,False,222,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True
176,Top200RTd,SWZ_D1,2021-06-13 09:58:18+00:00,"#BTS rehearsal disease 
© karmys 

#MUSTERSOWOOZOO #SOWOOZOO #BTSFESTA2021 #FESTA2021 https://t.co/BzjSiytY7o",1404052943117053955,https://twitter.com/anyuser/status/1404052943117053955,1403315627775827968,en,192,1816,22697,41825,400,4295,378,407,1329,18,False,123,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
177,Top200RTd,SWZ_D1,2021-06-13 11:40:01+00:00,"Lol Taehyung really did that ?!?!?😂😂😂🤭🤭

#Taehyung #V #suga #yoongi #SOWOOZOO #BTSMusterSoWooZoo #bts @BTS_twt
 https://t.co/363aRSZ2XR",1404053368935493632,https://twitter.com/anyuser/status/1404053368935493632,1404049307548848128,en,9,56,968,6795,133,28611,41197,405,1248,17,False,157,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
