,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Lost,Unrelated,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
181,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:44:38+00:00,1635068678000000000,https://twitter.com/anyuser/status/1452209409896058884,1452209336495788032,en,1602,1238,20715,46740,80,1363,20214,6,21,0,False,61,True,,,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
182,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:47:23+00:00,1635072443000000000,https://twitter.com/anyuser/status/1452225199416520712,1452225074824626176,en,846,3026,1795,5076,605,54596,14620,13,34,0,False,63,True,,,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
183,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:32:33+00:00,1635071553000000000,https://twitter.com/anyuser/status/1452221469589659652,1452219486480830464,en,342,743,35210,51831,9211,101886,11129,14,34,0,False,144,True,1.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
184,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:35:47+00:00,1635078947000000000,https://twitter.com/anyuser/status/1452252479828209666,1452243553577537536,en,153,832,5943,103140,112,5032,2471,22,39,16,False,157,True,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
185,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:04:01+00:00,1635073441000000000,https://twitter.com/anyuser/status/1452229386200092676,1452229281619271680,th,16,430,121314,8874,91,76800,29827,15,7,0,False,88,False,,,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
186,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:31:17+00:00,1635067877000000000,https://twitter.com/anyuser/status/1452206050170609666,1452205797069492224,en,116,544,47075,125037,366,2840,11953,19,62,0,False,60,True,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:53:58+00:00,1635069238000000000,https://twitter.com/anyuser/status/1452211759184371717,1452210780783497216,fr,735,1363,21327,38025,842,5427,2386,7,21,0,False,56,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
188,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:47:43+00:00,1635076063000000000,https://twitter.com/anyuser/status/1452240382339665924,1452237199794130944,ko,147,4137,9196,28511,721,39980,10089,19,38,0,False,41,True,,,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
189,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:59:28+00:00,1635069568000000000,https://twitter.com/anyuser/status/1452213143774498818,1452212650222497792,en,733,1160,23645,40465,26,723,2211,7,9,0,False,56,True,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:02:36+00:00,1635069756000000000,https://twitter.com/anyuser/status/1452213928700874757,1452213336049954816,en,149,1948,20573,39142,29134,45559,45566,8,20,0,False,226,True,,,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
191,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:57:59+00:00,1635073079000000000,https://twitter.com/anyuser/status/1452227867140575242,1452227564269805568,ko,18,342,13499,24260,76,59590,33757,30,80,0,False,52,True,,,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
192,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:26:12+00:00,1635074772000000000,https://twitter.com/anyuser/status/1452234968176996360,1452232390961598464,en,463,479,250296,218416,117,155504,29943,27,63,1,False,48,True,,,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
193,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:49:24+00:00,1635072564000000000,https://twitter.com/anyuser/status/1452225708143493121,1452216340580749312,ko,101,919,148850,112993,465,53314,70490,20,174,0,False,74,False,,,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
194,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:50:04+00:00,1635076204000000000,https://twitter.com/anyuser/status/1452240973652795392,1452240505664856064,es,80,330,40561,95321,654,80235,7250,7,25,0,False,125,False,,,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
195,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:25:26+00:00,1635074726000000000,https://twitter.com/anyuser/status/1452234774593118208,1452231434975039488,en,392,2848,89292,201472,968,35583,8305,23,67,1,False,133,True,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:50:00+00:00,1635076200000000000,https://twitter.com/anyuser/status/1452240959140401161,1452239387018805248,en,1106,2736,10507,32538,1772,133470,2573,9,13,0,False,93,True,,,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
197,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:47:08+00:00,1635076028000000000,https://twitter.com/anyuser/status/1452240236918935552,1452239559841009664,en,244,626,6611,6717,2929,248394,205578,8,26,0,False,69,False,,,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
198,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:54:07+00:00,1635069247000000000,https://twitter.com/anyuser/status/1452211793435271177,1452211646064168960,en,311,1548,11589,44526,8722,41973,84770,28,89,0,False,69,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
199,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:06:10+00:00,1635077170000000000,https://twitter.com/anyuser/status/1452245028529577985,1452243829889789952,en,733,1161,23663,40492,998,8577,1034,12,27,0,False,46,True,1.0,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
200,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:17:31+00:00,1635074251000000000,https://twitter.com/anyuser/status/1452232783070441475,1452232079542947840,th,16,431,121329,8874,100,111558,4569,14,7,0,False,133,True,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
201,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:33:59+00:00,1635075239000000000,https://twitter.com/anyuser/status/1452236929685237769,1452222730007416832,th,48,399,23292,6278,221,92755,3549,21,22,0,False,145,True,,,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
202,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:01:41+00:00,1635069701000000000,https://twitter.com/anyuser/status/1452213700727820288,1452212222826987520,en,53,102,17411,13084,697,47507,68592,11,26,0,False,162,True,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
203,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:36:08+00:00,1635075368000000000,https://twitter.com/anyuser/status/1452237466795220996,1452231079553900544,th,524,650,16763,10616,599,97750,1320,24,29,1,False,74,True,,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
204,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:04:13+00:00,1635069853000000000,https://twitter.com/anyuser/status/1452214335456092171,1452213678514872320,en,515,297,60594,61607,264,18744,2560,8,24,0,True,29,False,1.0,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
205,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:30:42+00:00,1635078642000000000,https://twitter.com/anyuser/status/1452251199432970246,1452234434900418560,vi,95,861,81768,23658,70,7283,655,28,42,0,False,127,True,,,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
206,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:37:27+00:00,1635075447000000000,https://twitter.com/anyuser/status/1452237801592745985,1452237714149896192,ko,656,1358,354512,379641,129,14280,56511,23,45,0,False,48,True,,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
207,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:54:00+00:00,1635076440000000000,https://twitter.com/anyuser/status/1452241965899296772,1452240939657805824,en,39,484,70900,72633,458,93441,51803,30,79,1,False,111,True,,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
208,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:59:18+00:00,1635076758000000000,https://twitter.com/anyuser/status/1452243296873549826,1452242774871379968,en,655,1360,354551,384837,2148,17285,4337,12,25,0,False,225,True,1.0,,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
209,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:14:41+00:00,1635066881000000000,https://twitter.com/anyuser/status/1452201871016398860,1452199593115099136,it,517,1275,155204,152219,110,45862,17410,27,114,0,False,63,True,1.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
210,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:48:27+00:00,1635072507000000000,https://twitter.com/anyuser/status/1452225470968250371,1452224862265790464,th,96,790,175743,12162,129,175758,1529,8,6,0,False,70,True,1.0,,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
211,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:55:05+00:00,1635080105000000000,https://twitter.com/anyuser/status/1452257336165343236,1452249748732272640,en,416,473,19522,58874,1984,37711,2379,10,35,0,False,62,True,1.0,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
212,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:11:17+00:00,1635077477000000000,https://twitter.com/anyuser/status/1452246313056325640,1452245839238336512,eu,171,917,6163,15960,325,7126,13155,8,29,0,False,51,True,,,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
213,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:49:36+00:00,1635068976000000000,https://twitter.com/anyuser/status/1452210657768747014,1452210593335812096,und,18,342,13456,24226,87,6329,38837,6,18,0,False,61,True,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
214,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:28:24+00:00,1635071304000000000,https://twitter.com/anyuser/status/1452220424964640772,1452219964966965248,en,198,1413,17950,57515,1211,62060,5604,22,36,0,False,54,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
215,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:57:01+00:00,1635080221000000000,https://twitter.com/anyuser/status/1452257825904857093,1452257310248669184,es,80,330,40582,95406,8291,129698,90064,29,98,0,False,148,True,,,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
216,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:59:46+00:00,1635076786000000000,https://twitter.com/anyuser/status/1452243416432189454,1452242435694858240,es,452,673,35216,34534,1981,23876,2411,30,66,1,False,116,False,,,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False
217,Rand200_32t6RTd,PTD_ON1,2021-10-24 09:14:19+00:00,1635066859000000000,https://twitter.com/anyuser/status/1452201777768681472,1452201584490733568,en,1220,1126,12718,20238,7130,94140,12721,6,14,0,False,135,True,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
218,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:40:03+00:00,1635079203000000000,https://twitter.com/anyuser/status/1452253555348414481,1452253499555672064,en,259,1543,24951,54919,176,26292,107916,11,18,0,False,56,True,1.0,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
219,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:36:28+00:00,1635075388000000000,https://twitter.com/anyuser/status/1452237554388975616,1452237368724004864,en,181,594,7087,29723,359,68361,201963,16,50,7,True,39,False,,,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
220,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:36:09+00:00,1635078969000000000,https://twitter.com/anyuser/status/1452252574007111680,1452251054788198400,es,366,1257,10228,5513,409,3359,15732,7,69,2,False,101,True,1.0,,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
221,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:12:57+00:00,1635077577000000000,https://twitter.com/anyuser/status/1452246733023481867,1452246666153578496,en,1291,3554,80077,93634,296,35315,1617543,13,33,0,False,138,False,,,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
222,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:19:33+00:00,1635074373000000000,https://twitter.com/anyuser/status/1452233295215857667,1452223020077027328,th,68,2045,67592,58161,223,19876,640,14,8,0,False,139,True,,,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False
223,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:20:29+00:00,1635074429000000000,https://twitter.com/anyuser/status/1452233532307394563,1452225215837216768,en,517,1276,155234,152279,10772,53861,27285,14,49,0,False,93,True,1.0,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
224,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:14:36+00:00,1635077676000000000,https://twitter.com/anyuser/status/1452247148947329029,1452243059001872384,en,544,1253,35078,43584,194,27713,562,21,55,0,False,98,True,,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
225,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:37:53+00:00,1635071873000000000,https://twitter.com/anyuser/status/1452222808931676163,1452222436863201280,en,655,1360,354405,384615,448,51489,49701,17,38,0,False,121,True,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
226,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:33:14+00:00,1635075194000000000,https://twitter.com/anyuser/status/1452236740333277192,1452236412502282240,en,1765,237,9915,7388,94,1225,13465,16,44,0,False,81,True,,,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False
227,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:19:16+00:00,1635077956000000000,https://twitter.com/anyuser/status/1452248323658813441,1452247510383271936,en,1621,2762,33292,89019,360,9244,13807,13,72,3,False,64,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:36:36+00:00,1635071796000000000,https://twitter.com/anyuser/status/1452222488549724161,1452221642566930432,en,186,401,36244,23785,13002,99585,48102,30,87,1,False,63,True,,,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
229,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:57:54+00:00,1635080274000000000,https://twitter.com/anyuser/status/1452258045770276865,1452254728558108672,en,455,530,138964,88213,2383,84292,9505,11,56,8,False,124,True,,,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False
230,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:57:51+00:00,1635080271000000000,https://twitter.com/anyuser/status/1452258035112554506,1452256494599217152,en,140,70,85998,149759,82,33260,120869,24,100,1,False,292,False,,,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False
231,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:46:04+00:00,1635079564000000000,https://twitter.com/anyuser/status/1452255066556141570,1452254703656468480,in,71,305,4300,24460,96,12337,40674,16,59,0,False,83,True,,,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
232,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:23:55+00:00,1635078235000000000,https://twitter.com/anyuser/status/1452249495698345989,1452246781434245120,en,455,530,138949,88200,77,22489,22207,9,90,0,False,184,True,,,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False
233,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:12:28+00:00,1635070348000000000,https://twitter.com/anyuser/status/1452216415398907910,1452216197156589568,es,356,1989,53988,192083,1249,47266,2437,6,8,0,False,77,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:03:54+00:00,1635069834000000000,https://twitter.com/anyuser/status/1452214257689452551,1452212871790727168,und,184,206,95369,301846,236,407,47500,15,94,1,False,39,True,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:36:50+00:00,1635071810000000000,https://twitter.com/anyuser/status/1452222546925993985,1452222428529061888,en,1151,4608,23220,144791,458,93418,51768,13,15,3,False,118,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
236,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:38:21+00:00,1635071901000000000,https://twitter.com/anyuser/status/1452222927588532229,1452221746011066368,pt,5142,5133,10528,18699,286,1636,93,31,48,0,True,56,False,,,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
237,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:02:10+00:00,1635076930000000000,https://twitter.com/anyuser/status/1452244022056169475,1452235523100131328,en,1104,1440,152553,193035,598,75329,104109,7,32,0,False,82,True,,,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
238,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:02:28+00:00,1635069748000000000,https://twitter.com/anyuser/status/1452213895511347210,1452213327120248832,en,316,148,7047,10292,82,5562,23295,29,51,2,False,176,True,,,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
239,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:57:13+00:00,1635073033000000000,https://twitter.com/anyuser/status/1452227675070816263,1452225300436246528,es,762,505,33496,57223,637,82412,27722,28,83,0,False,101,True,1.0,,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
240,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:55:30+00:00,1635072930000000000,https://twitter.com/anyuser/status/1452227241958678537,1452225756583665664,en,775,1124,14465,51894,120,804,10619,8,19,0,False,57,True,,,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False
241,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:06:36+00:00,1635073596000000000,https://twitter.com/anyuser/status/1452230035000250368,1452229057345638400,tl,695,905,60574,34101,866,51499,26621,11,32,0,False,58,True,,,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
242,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:48:37+00:00,1635079717000000000,https://twitter.com/anyuser/status/1452255711598088193,1452251366328516608,en,480,1215,34578,28416,152,27565,216656,29,283,59,False,61,False,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
243,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:15:21+00:00,1635070521000000000,https://twitter.com/anyuser/status/1452217140338176010,1452216386961428480,en,640,1150,62869,4415,203,43289,12495,24,113,1,False,140,False,,,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
244,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:00:34+00:00,1635069634000000000,https://twitter.com/anyuser/status/1452213418002313217,1452209196565471232,en,44,395,19343,42786,173,42345,2290,28,50,0,False,75,True,,,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
245,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:26:05+00:00,1635078365000000000,https://twitter.com/anyuser/status/1452250038789312514,1452244934644404224,en,867,706,26911,45644,842,99266,14432,32,78,2,False,82,True,,,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
246,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:26:36+00:00,1635078396000000000,https://twitter.com/anyuser/status/1452250169836281858,1452236317790769152,en,217,1022,33173,86777,103,101148,2392,21,25,2,False,608,True,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:27:25+00:00,1635078445000000000,https://twitter.com/anyuser/status/1452250376292405254,1452241387261468672,th,573,123,185478,38709,399,64598,9286,11,11,0,False,101,True,,,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False
248,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:18:06+00:00,1635074286000000000,https://twitter.com/anyuser/status/1452232932580495367,1452232565864214528,en,656,1358,354467,379583,380,91264,34462,19,43,0,False,166,False,,,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
249,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:12:52+00:00,1635073972000000000,https://twitter.com/anyuser/status/1452231614902177796,1452231155206471680,en,120,2798,40381,41322,198,7605,16571,17,49,0,False,71,True,1.0,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
250,Rand200_32t6RTd,PTD_ON1,2021-10-24 11:01:42+00:00,1635073302000000000,https://twitter.com/anyuser/status/1452228803502161920,1452219126160760832,pt,648,2314,61794,142754,8510,105057,15311,21,53,1,False,126,True,,,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
251,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:00:34+00:00,1635076834000000000,https://twitter.com/anyuser/status/1452243618501115907,1452243393204133888,en,183,520,38226,56601,57625,35314,361463,18,50,0,False,266,True,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
252,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:30:20+00:00,1635071420000000000,https://twitter.com/anyuser/status/1452220909478088711,1452219092073648128,en,489,1300,91200,139625,345,14504,5955,23,62,0,False,78,True,,,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
253,Rand200_32t6RTd,PTD_ON1,2021-10-24 10:22:58+00:00,1635070978000000000,https://twitter.com/anyuser/status/1452219054375280646,1452218883331411968,th,30,545,15602,6248,757,74435,22716,24,14,0,False,106,True,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,Rand200_32t6RTd,PTD_ON1,2021-10-24 12:52:15+00:00,1635079935000000000,https://twitter.com/anyuser/status/1452256624530313223,1452246876187734016,es,3138,4997,37306,26784,2737,6689,5851,35,99,3,False,54,True,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
255,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:04:57+00:00,1635069897000000000,https://twitter.com/anyuser/status/1452214520492040200,1452214316296515584,en,339,1034,14210,102026,614,9078,2131,1,3,0,False,65,False,,,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
256,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:49:30+00:00,1635072570000000000,https://twitter.com/anyuser/status/1452225734894706688,1452225372112650240,und,182,295,102373,114007,23,90,2519,3,11,0,False,38,True,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:34:37+00:00,1635075277000000000,https://twitter.com/anyuser/status/1452237087554555906,1452236970705498112,en,165,809,3004,8836,614,9088,2130,1,1,0,True,26,False,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:21:30+00:00,1635070890000000000,https://twitter.com/anyuser/status/1452218685716848648,1452218317708611584,tl,655,1360,354375,384570,2012,56036,1551,1,0,0,False,109,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
259,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:41:57+00:00,1635072117000000000,https://twitter.com/anyuser/status/1452223831251185669,1452223739777617920,de,656,1358,354411,379480,448,51493,49696,2,15,0,False,72,True,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
260,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:44:40+00:00,1635079480000000000,https://twitter.com/anyuser/status/1452254716012990468,1452253538214727680,in,480,1214,34562,28377,591,22052,1940,3,10,0,False,130,True,,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
261,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:34:18+00:00,1635075258000000000,https://twitter.com/anyuser/status/1452237008538120193,1452236074789507072,en,603,1824,25405,34409,598,75311,104109,3,10,0,True,45,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
262,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:16:04+00:00,1635074164000000000,https://twitter.com/anyuser/status/1452232420464332801,1452232255686991872,en,1221,1291,128989,119179,1121,51510,616,1,2,0,True,57,False,,,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
263,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:40:53+00:00,1635068453000000000,https://twitter.com/anyuser/status/1452208465603010560,1452204146128564224,en,175,182,451538,447972,598,75194,104101,2,7,0,False,60,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:01:41+00:00,1635076901000000000,https://twitter.com/anyuser/status/1452243900144443395,1452243845299638272,en,183,520,38236,56611,26,10117,16888,2,2,0,False,278,True,,,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False
265,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:22:04+00:00,1635067324000000000,https://twitter.com/anyuser/status/1452203731953467394,1452203403447259136,en,1908,3491,121020,132261,1191,49346,1584,2,2,0,True,26,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:22:43+00:00,1635078163000000000,https://twitter.com/anyuser/status/1452249191510589443,1452243820956037120,en,61,171,5240,34630,148,7071,318,2,10,0,False,358,True,,,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
267,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:55:50+00:00,1635072950000000000,https://twitter.com/anyuser/status/1452227327836962820,1452223119716929536,de,663,1915,234134,317359,598,75243,104113,2,8,1,True,43,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
268,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:31:58+00:00,1635071518000000000,https://twitter.com/anyuser/status/1452221321325260811,1452221300051615744,en,120,2798,40350,41310,458,93415,51769,1,1,0,False,107,True,,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
269,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:47:48+00:00,1635068868000000000,https://twitter.com/anyuser/status/1452210207308795906,1452210167563505664,en,585,472,10127,9684,6565,19583,12346,1,4,0,False,79,True,,,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False
270,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:28:07+00:00,1635074887000000000,https://twitter.com/anyuser/status/1452235450308046852,1452234397558652928,en,629,645,106001,23522,2242,119781,1953,1,0,0,False,84,False,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:27:37+00:00,1635067657000000000,https://twitter.com/anyuser/status/1452205126718918668,1452203468119322624,en,54,1291,91,403,337,1276,85,2,12,0,False,53,True,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:14:03+00:00,1635070443000000000,https://twitter.com/anyuser/status/1452216813979275268,1452216508969627648,tl,543,952,901,2695,724,3916,418,1,1,0,True,47,False,1.0,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
273,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:50:28+00:00,1635069028000000000,https://twitter.com/anyuser/status/1452210876761640962,1452210595789524992,in,311,1548,11574,44501,13064,108896,31299,1,2,0,False,45,True,1.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
274,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:10:33+00:00,1635070233000000000,https://twitter.com/anyuser/status/1452215933125148674,1452215372057350144,en,250,323,16902,129265,5116,81898,11400,2,6,0,False,75,True,,,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
