,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
621,Rand200_NoRT,SWZ_D1,2021-06-13 11:50:22+00:00,1623585022000000000,https://twitter.com/anyuser/status/1404043465088913414,1404043465088913414,ko,450,54,4883,60019,54,4883,450,0,0,0,False,78,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,Rand200_NoRT,SWZ_D1,2021-06-13 09:36:43+00:00,1623577003000000000,https://twitter.com/anyuser/status/1404009829262401538,1404009829262401538,pt,2483,2997,1622,2424,2997,1622,2483,0,0,0,False,91,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
623,Rand200_NoRT,SWZ_D1,2021-06-13 11:58:32+00:00,1623585512000000000,https://twitter.com/anyuser/status/1404045519916199947,1404045519916199947,ja,41,47,726,1048,47,726,41,0,0,0,False,47,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
624,Rand200_NoRT,SWZ_D1,2021-06-13 09:46:49+00:00,1623577609000000000,https://twitter.com/anyuser/status/1404012374260998151,1404012374260998151,en,0,0,17,0,0,17,0,0,0,0,False,231,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
625,Rand200_NoRT,SWZ_D1,2021-06-13 11:31:46+00:00,1623583906000000000,https://twitter.com/anyuser/status/1404038782773391368,1404038782773391368,in,237,576,1810,5441,576,1810,237,0,0,0,False,129,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,Rand200_NoRT,SWZ_D1,2021-06-13 11:47:52+00:00,1623584872000000000,https://twitter.com/anyuser/status/1404042836794757125,1404042836794757125,en,111,246,1571,2337,246,1571,111,0,0,0,False,161,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
627,Rand200_NoRT,SWZ_D1,2021-06-13 11:52:09+00:00,1623585129000000000,https://twitter.com/anyuser/status/1404043914584068102,1404043914584068102,en,1726,1541,27880,43989,1541,27880,1726,0,0,0,False,146,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
628,Rand200_NoRT,SWZ_D1,2021-06-13 09:29:18+00:00,1623576558000000000,https://twitter.com/anyuser/status/1404007965259046915,1404007965259046915,en,646,952,20604,24140,952,20604,646,0,0,0,False,94,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
629,Rand200_NoRT,SWZ_D1,2021-06-13 10:42:46+00:00,1623580966000000000,https://twitter.com/anyuser/status/1404026452924850178,1404026452924850178,es,134,266,4598,10983,266,4598,134,0,0,0,False,72,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
630,Rand200_NoRT,SWZ_D1,2021-06-13 10:22:11+00:00,1623579731000000000,https://twitter.com/anyuser/status/1404021274309890049,1404021274309890049,en,28,105,22149,7,105,22149,28,0,0,0,False,105,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
631,Rand200_NoRT,SWZ_D1,2021-06-13 11:18:44+00:00,1623583124000000000,https://twitter.com/anyuser/status/1404035503788380161,1404035503788380161,ar,47,239,15414,30862,239,15414,47,0,0,0,False,288,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
632,Rand200_NoRT,SWZ_D1,2021-06-13 10:23:03+00:00,1623579783000000000,https://twitter.com/anyuser/status/1404021489691672581,1404021489691672581,en,34,63,285,442,63,285,34,0,0,0,False,131,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
633,Rand200_NoRT,SWZ_D1,2021-06-13 09:31:33+00:00,1623576693000000000,https://twitter.com/anyuser/status/1404008528319160320,1404008528319160320,und,534,174,7425,4088,174,7425,534,0,0,0,False,107,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
634,Rand200_NoRT,SWZ_D1,2021-06-13 10:03:24+00:00,1623578604000000000,https://twitter.com/anyuser/status/1404016545664094216,1404016545664094216,th,270,1390,18023,30190,1390,18023,270,0,0,0,False,136,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,Rand200_NoRT,SWZ_D1,2021-06-13 10:16:00+00:00,1623579360000000000,https://twitter.com/anyuser/status/1404019717531185156,1404019717531185156,pt,49,119,1037,3293,119,1037,49,0,0,0,False,101,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
636,Rand200_NoRT,SWZ_D1,2021-06-13 09:28:55+00:00,1623576535000000000,https://twitter.com/anyuser/status/1404007866072285186,1404007866072285186,en,468,698,23889,74160,698,23889,468,0,0,0,False,108,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False
637,Rand200_NoRT,SWZ_D1,2021-06-13 10:50:06+00:00,1623581406000000000,https://twitter.com/anyuser/status/1404028298728861703,1404028298728861703,en,3187,1639,45394,32537,1639,45394,3187,0,0,0,False,72,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
638,Rand200_NoRT,SWZ_D1,2021-06-13 09:04:40+00:00,1623575080000000000,https://twitter.com/anyuser/status/1404001763867328530,1404001763867328530,ko,69,122,3531,5653,122,3531,69,0,0,0,False,65,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
639,Rand200_NoRT,SWZ_D1,2021-06-13 10:48:24+00:00,1623581304000000000,https://twitter.com/anyuser/status/1404027870150729736,1404027870150729736,en,438,32,212,626,32,212,438,0,0,0,False,135,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
640,Rand200_NoRT,SWZ_D1,2021-06-13 10:39:04+00:00,1623580744000000000,https://twitter.com/anyuser/status/1404025520908607492,1404025520908607492,in,701,647,78488,139748,647,78488,701,0,0,0,False,100,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
641,Rand200_NoRT,SWZ_D1,2021-06-13 09:16:28+00:00,1623575788000000000,https://twitter.com/anyuser/status/1404004733166051331,1404004733166051331,ja,248,304,15683,21758,304,15683,248,0,0,0,False,140,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
642,Rand200_NoRT,SWZ_D1,2021-06-13 11:25:57+00:00,1623583557000000000,https://twitter.com/anyuser/status/1404037321989648391,1404037321989648391,en,95,347,5948,9244,347,5948,95,0,0,0,False,68,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
643,Rand200_NoRT,SWZ_D1,2021-06-13 11:27:56+00:00,1623583676000000000,https://twitter.com/anyuser/status/1404037819715047426,1404037819715047426,und,130,106,1766,370,106,1766,130,0,0,0,False,33,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,Rand200_NoRT,SWZ_D1,2021-06-13 10:45:32+00:00,1623581132000000000,https://twitter.com/anyuser/status/1404027148776591365,1404027148776591365,in,188,308,4096,3863,308,4096,188,0,0,0,False,96,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
645,Rand200_NoRT,SWZ_D1,2021-06-13 11:17:01+00:00,1623583021000000000,https://twitter.com/anyuser/status/1404035073415000066,1404035073415000066,pt,181,476,7288,9989,476,7288,181,0,0,0,False,80,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
646,Rand200_NoRT,SWZ_D1,2021-06-13 09:56:14+00:00,1623578174000000000,https://twitter.com/anyuser/status/1404014741832359944,1404014741832359944,th,534,174,7428,4088,174,7428,534,0,0,0,False,117,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
647,Rand200_NoRT,SWZ_D1,2021-06-13 10:21:22+00:00,1623579682000000000,https://twitter.com/anyuser/status/1404021065127444483,1404021065127444483,ru,365,157,23691,37048,157,23691,365,0,0,0,False,75,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
648,Rand200_NoRT,SWZ_D1,2021-06-13 09:35:52+00:00,1623576952000000000,https://twitter.com/anyuser/status/1404009617835896834,1404009617835896834,und,46,156,672,510,156,672,46,0,0,0,False,38,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
649,Rand200_NoRT,SWZ_D1,2021-06-13 09:30:43+00:00,1623576643000000000,https://twitter.com/anyuser/status/1404008320373907457,1404008320373907457,en,351,471,5074,4764,471,5074,351,0,0,0,False,57,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
650,Rand200_NoRT,SWZ_D1,2021-06-13 11:14:11+00:00,1623582851000000000,https://twitter.com/anyuser/status/1404034359238275076,1404034359238275076,es,703,648,78535,139776,648,78535,703,0,0,0,False,130,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
651,Rand200_NoRT,SWZ_D1,2021-06-13 11:50:58+00:00,1623585058000000000,https://twitter.com/anyuser/status/1404043617300357122,1404043617300357122,en,912,3074,30392,97451,3074,30392,912,0,0,0,False,106,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
652,Rand200_NoRT,SWZ_D1,2021-06-13 11:53:49+00:00,1623585229000000000,https://twitter.com/anyuser/status/1404044331737141253,1404044331737141253,tr,980,185,29257,80598,185,29257,980,0,0,0,False,229,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
653,Rand200_NoRT,SWZ_D1,2021-06-13 11:52:20+00:00,1623585140000000000,https://twitter.com/anyuser/status/1404043959010168840,1404043959010168840,ja,7,302,3662,47634,302,3662,7,0,0,0,False,167,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
654,Rand200_NoRT,SWZ_D1,2021-06-13 10:22:58+00:00,1623579778000000000,https://twitter.com/anyuser/status/1404021468275507204,1404021468275507204,und,3,10,26,95,10,26,3,0,0,0,False,52,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
655,Rand200_NoRT,SWZ_D1,2021-06-13 10:46:27+00:00,1623581187000000000,https://twitter.com/anyuser/status/1404027377634578435,1404027377634578435,ko,91,108,69320,107058,108,69320,91,0,0,0,False,54,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
656,Rand200_NoRT,SWZ_D1,2021-06-13 09:31:09+00:00,1623576669000000000,https://twitter.com/anyuser/status/1404008429446852609,1404008429446852609,in,25,216,1041,22465,216,1041,25,0,0,0,False,123,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
657,Rand200_NoRT,SWZ_D1,2021-06-13 11:07:24+00:00,1623582444000000000,https://twitter.com/anyuser/status/1404032652600958978,1404032652600958978,th,1275,220,23734,19160,220,23734,1275,0,0,0,False,86,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
658,Rand200_NoRT,SWZ_D1,2021-06-13 11:50:43+00:00,1623585043000000000,https://twitter.com/anyuser/status/1404043553999835136,1404043553999835136,en,956,2343,35224,36105,2343,35224,956,0,0,0,False,116,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
659,Rand200_NoRT,SWZ_D1,2021-06-13 10:55:03+00:00,1623581703000000000,https://twitter.com/anyuser/status/1404029544089145346,1404029544089145346,fr,112,275,484,462,275,484,112,0,0,0,False,100,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
660,Rand200_NoRT,SWZ_D1,2021-06-13 10:36:11+00:00,1623580571000000000,https://twitter.com/anyuser/status/1404024793821757440,1404024793821757440,und,211,223,2224,3791,223,2224,211,0,0,0,False,52,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,Rand200_NoRT,SWZ_D1,2021-06-13 09:48:54+00:00,1623577734000000000,https://twitter.com/anyuser/status/1404012897617940481,1404012897617940481,th,302,544,23753,5143,544,23753,302,0,0,0,False,67,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
662,Rand200_NoRT,SWZ_D1,2021-06-13 10:34:50+00:00,1623580490000000000,https://twitter.com/anyuser/status/1404024455895019523,1404024455895019523,en,138,162,738,1099,162,738,138,0,0,0,False,203,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
663,Rand200_NoRT,SWZ_D1,2021-06-13 11:24:04+00:00,1623583444000000000,https://twitter.com/anyuser/status/1404036844321337350,1404036844321337350,en,1632,1673,10853,13956,1673,10853,1632,0,0,0,False,170,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
664,Rand200_NoRT,SWZ_D1,2021-06-13 09:34:06+00:00,1623576846000000000,https://twitter.com/anyuser/status/1404009173285621765,1404009173285621765,th,47,921,179782,4423,921,179782,47,0,0,0,False,92,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
665,Rand200_NoRT,SWZ_D1,2021-06-13 09:30:18+00:00,1623576618000000000,https://twitter.com/anyuser/status/1404008215671558151,1404008215671558151,ja,73,514,6646,11668,514,6646,73,0,0,0,False,90,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
666,Rand200_NoRT,SWZ_D1,2021-06-13 11:56:41+00:00,1623585401000000000,https://twitter.com/anyuser/status/1404045052981092353,1404045052981092353,en,3815,4995,13339,10703,4995,13339,3815,0,0,0,False,85,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
667,Rand200_NoRT,SWZ_D1,2021-06-13 10:48:48+00:00,1623581328000000000,https://twitter.com/anyuser/status/1404027971078291459,1404027971078291459,th,361,142,15048,557,142,15048,361,0,0,0,False,139,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
668,Rand200_NoRT,SWZ_D1,2021-06-13 11:14:33+00:00,1623582873000000000,https://twitter.com/anyuser/status/1404034450212544513,1404034450212544513,in,12,61,309,3301,61,309,12,0,0,0,False,105,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
669,Rand200_NoRT,SWZ_D1,2021-06-13 09:56:40+00:00,1623578200000000000,https://twitter.com/anyuser/status/1404014850410369029,1404014850410369029,th,1661,469,11154,2075,469,11154,1661,0,0,0,False,77,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
670,Rand200_NoRT,SWZ_D1,2021-06-13 09:15:05+00:00,1623575705000000000,https://twitter.com/anyuser/status/1404004385290661891,1404004385290661891,en,222,532,5707,20516,532,5707,222,0,0,0,False,125,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
671,Rand200_NoRT,SWZ_D1,2021-06-13 11:18:55+00:00,1623583135000000000,https://twitter.com/anyuser/status/1404035551611686912,1404035551611686912,th,298,256,26699,28632,256,26699,298,0,0,0,False,132,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
672,Rand200_NoRT,SWZ_D1,2021-06-13 09:14:02+00:00,1623575642000000000,https://twitter.com/anyuser/status/1404004123062661120,1404004123062661120,ja,255,1168,33451,87185,1168,33451,255,0,0,0,False,81,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
673,Rand200_NoRT,SWZ_D1,2021-06-13 10:22:33+00:00,1623579753000000000,https://twitter.com/anyuser/status/1404021366194466819,1404021366194466819,en,1728,723,124348,15844,723,124348,1728,0,0,0,False,135,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
674,Rand200_NoRT,SWZ_D1,2021-06-13 09:57:22+00:00,1623578242000000000,https://twitter.com/anyuser/status/1404015025929474049,1404015025929474049,ar,21049,492,25851,28971,492,25851,21049,0,0,0,False,72,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
675,Rand200_NoRT,SWZ_D1,2021-06-13 09:31:42+00:00,1623576702000000000,https://twitter.com/anyuser/status/1404008569490468864,1404008569490468864,und,430,944,1518,12804,944,1518,430,0,0,0,False,83,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
676,Rand200_NoRT,SWZ_D1,2021-06-13 10:29:21+00:00,1623580161000000000,https://twitter.com/anyuser/status/1404023074610024452,1404023074610024452,in,1765,947,19019,37425,947,19019,1765,0,0,0,False,70,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
677,Rand200_NoRT,SWZ_D1,2021-06-13 10:01:38+00:00,1623578498000000000,https://twitter.com/anyuser/status/1404016099147059201,1404016099147059201,ht,1287,965,28903,27630,965,28903,1287,0,0,0,False,65,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
678,Rand200_NoRT,SWZ_D1,2021-06-13 09:12:56+00:00,1623575576000000000,https://twitter.com/anyuser/status/1404003845596872713,1404003845596872713,en,0,0,19,0,0,19,0,0,0,0,False,231,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
679,Rand200_NoRT,SWZ_D1,2021-06-13 11:44:59+00:00,1623584699000000000,https://twitter.com/anyuser/status/1404042108911161347,1404042108911161347,fa,1570,141,61428,56397,141,61428,1570,0,0,0,False,102,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
680,Rand200_NoRT,SWZ_D1,2021-06-13 09:07:07+00:00,1623575227000000000,https://twitter.com/anyuser/status/1404002383349239813,1404002383349239813,th,30,199,5700,8100,199,5700,30,0,0,0,False,66,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
681,Rand200_NoRT,SWZ_D1,2021-06-13 11:57:34+00:00,1623585454000000000,https://twitter.com/anyuser/status/1404045275694395393,1404045275694395393,und,28,60,192,196,60,192,28,0,0,0,False,33,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
682,Rand200_NoRT,SWZ_D1,2021-06-13 11:41:31+00:00,1623584491000000000,https://twitter.com/anyuser/status/1404041237405962245,1404041237405962245,ja,68,215,3709,11130,215,3709,68,0,0,0,True,26,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
683,Rand200_NoRT,SWZ_D1,2021-06-13 10:05:58+00:00,1623578758000000000,https://twitter.com/anyuser/status/1404017191494713345,1404017191494713345,en,303,697,10095,14986,697,10095,303,0,0,0,False,131,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
684,Rand200_NoRT,SWZ_D1,2021-06-13 11:24:18+00:00,1623583458000000000,https://twitter.com/anyuser/status/1404036905310724104,1404036905310724104,en,303,697,10147,15006,697,10147,303,0,0,0,False,168,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
685,Rand200_NoRT,SWZ_D1,2021-06-13 11:01:35+00:00,1623582095000000000,https://twitter.com/anyuser/status/1404031188767973385,1404031188767973385,tl,88,409,19343,22146,409,19343,88,0,0,0,False,120,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
686,Rand200_NoRT,SWZ_D1,2021-06-13 10:59:51+00:00,1623581991000000000,https://twitter.com/anyuser/status/1404030751994040321,1404030751994040321,en,555,843,7486,36688,843,7486,555,0,0,0,False,72,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
687,Rand200_NoRT,SWZ_D1,2021-06-13 11:08:32+00:00,1623582512000000000,https://twitter.com/anyuser/status/1404032935313821698,1404032935313821698,ja,1,83,78,281,83,78,1,0,0,0,True,38,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
688,Rand200_NoRT,SWZ_D1,2021-06-13 10:31:38+00:00,1623580298000000000,https://twitter.com/anyuser/status/1404023649947066368,1404023649947066368,en,120,396,10214,8036,396,10214,120,0,0,0,False,74,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
689,Rand200_NoRT,SWZ_D1,2021-06-13 11:15:32+00:00,1623582932000000000,https://twitter.com/anyuser/status/1404034697420673025,1404034697420673025,ja,4,113,83,277,113,83,4,0,0,0,True,37,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
690,Rand200_NoRT,SWZ_D1,2021-06-13 10:50:32+00:00,1623581432000000000,https://twitter.com/anyuser/status/1404028406778548228,1404028406778548228,en,396,1756,40481,81345,1756,40481,396,0,0,0,False,78,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
691,Rand200_NoRT,SWZ_D1,2021-06-13 10:35:12+00:00,1623580512000000000,https://twitter.com/anyuser/status/1404024547762868231,1404024547762868231,en,9,145,5963,7258,145,5963,9,0,0,0,True,29,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
692,Rand200_NoRT,SWZ_D1,2021-06-13 09:45:33+00:00,1623577533000000000,https://twitter.com/anyuser/status/1404012051580784644,1404012051580784644,es,141,279,10340,13615,279,10340,141,0,0,0,True,53,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
693,Rand200_NoRT,SWZ_D1,2021-06-13 11:51:57+00:00,1623585117000000000,https://twitter.com/anyuser/status/1404043863799468044,1404043863799468044,ja,34,143,1392,2160,143,1392,34,0,0,0,True,55,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
694,Rand200_NoRT,SWZ_D1,2021-06-13 11:48:20+00:00,1623584900000000000,https://twitter.com/anyuser/status/1404042952242962440,1404042952242962440,ja,4,88,41,747,88,41,4,0,0,0,True,16,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
695,Rand200_NoRT,SWZ_D1,2021-06-13 10:24:11+00:00,1623579851000000000,https://twitter.com/anyuser/status/1404021774132551689,1404021774132551689,en,489,768,17098,27099,768,17098,489,0,0,0,False,65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
696,Rand200_NoRT,SWZ_D1,2021-06-13 10:47:32+00:00,1623581252000000000,https://twitter.com/anyuser/status/1404027653426868226,1404027653426868226,en,88,409,19315,22138,409,19315,88,0,0,0,False,118,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
697,Rand200_NoRT,SWZ_D1,2021-06-13 10:45:53+00:00,1623581153000000000,https://twitter.com/anyuser/status/1404027235342991364,1404027235342991364,ru,286,746,6235,28633,746,6235,286,0,0,0,False,87,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
698,Rand200_NoRT,SWZ_D1,2021-06-13 09:46:55+00:00,1623577615000000000,https://twitter.com/anyuser/status/1404012399322034177,1404012399322034177,ja,94,177,1351,5453,177,1351,94,0,0,0,False,74,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
699,Rand200_NoRT,SWZ_D1,2021-06-13 09:27:38+00:00,1623576458000000000,https://twitter.com/anyuser/status/1404007545979772932,1404007545979772932,en,499,666,17798,32615,666,17798,499,0,0,0,False,64,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
700,Rand200_NoRT,SWZ_D1,2021-06-13 09:31:57+00:00,1623576717000000000,https://twitter.com/anyuser/status/1404008631335636992,1404008631335636992,en,1255,51,11526,7959,51,11526,1255,0,0,0,True,19,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
701,Rand200_NoRT,SWZ_D1,2021-06-13 09:56:26+00:00,1623578186000000000,https://twitter.com/anyuser/status/1404014791702765574,1404014791702765574,tr,840,897,2241,8493,897,2241,840,0,0,0,False,60,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
702,Rand200_NoRT,SWZ_D1,2021-06-13 09:20:28+00:00,1623576028000000000,https://twitter.com/anyuser/status/1404005742944817158,1404005742944817158,tr,420,859,4578,9218,859,4578,420,0,0,0,True,29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
703,Rand200_NoRT,SWZ_D1,2021-06-13 10:30:27+00:00,1623580227000000000,https://twitter.com/anyuser/status/1404023353820672003,1404023353820672003,ja,93,94,33641,7017,94,33641,93,0,0,0,True,26,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
704,Rand200_NoRT,SWZ_D1,2021-06-13 11:02:11+00:00,1623582131000000000,https://twitter.com/anyuser/status/1404031337674072064,1404031337674072064,en,9,145,5980,7266,145,5980,9,0,0,0,True,40,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
705,Rand200_NoRT,SWZ_D1,2021-06-13 11:54:52+00:00,1623585292000000000,https://twitter.com/anyuser/status/1404044595470602257,1404044595470602257,ja,91,111,5219,3018,111,5219,91,0,0,0,False,68,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
706,Rand200_NoRT,SWZ_D1,2021-06-13 11:59:32+00:00,1623585572000000000,https://twitter.com/anyuser/status/1404045772325154820,1404045772325154820,ja,34,47,569,524,47,569,34,0,0,0,True,47,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
707,Rand200_NoRT,SWZ_D1,2021-06-13 09:43:39+00:00,1623577419000000000,https://twitter.com/anyuser/status/1404011576986767380,1404011576986767380,ko,659,431,126328,162488,431,126328,659,0,0,0,False,71,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
708,Rand200_NoRT,SWZ_D1,2021-06-13 09:51:30+00:00,1623577890000000000,https://twitter.com/anyuser/status/1404013548913627138,1404013548913627138,in,264,159,159738,12004,159,159738,264,0,0,0,False,76,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
709,Rand200_NoRT,SWZ_D1,2021-06-13 12:16:16+00:00,1623586576000000000,https://twitter.com/anyuser/status/1404049983267950592,1404049983267950592,ja,156,251,6171,19877,251,6171,156,0,0,0,False,92,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
710,Rand200_NoRT,SWZ_D1,2021-06-13 11:45:33+00:00,1623584733000000000,https://twitter.com/anyuser/status/1404042250879860740,1404042250879860740,ja,2,1,2247,1100,1,2247,2,0,0,0,True,44,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
711,Rand200_NoRT,SWZ_D1,2021-06-13 10:14:06+00:00,1623579246000000000,https://twitter.com/anyuser/status/1404019238893854732,1404019238893854732,ja,106,162,2960,7327,162,2960,106,0,0,0,True,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
712,Rand200_NoRT,SWZ_D1,2021-06-13 11:20:38+00:00,1623583238000000000,https://twitter.com/anyuser/status/1404035982068879360,1404035982068879360,ja,149,1078,19063,23331,1078,19063,149,0,0,0,True,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
713,Rand200_NoRT,SWZ_D1,2021-06-13 10:35:47+00:00,1623580547000000000,https://twitter.com/anyuser/status/1404024694911602689,1404024694911602689,in,1371,1519,36272,51749,1519,36272,1371,0,0,0,False,63,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
714,Rand200_NoRT,SWZ_D1,2021-06-13 09:37:03+00:00,1623577023000000000,https://twitter.com/anyuser/status/1404009915413315584,1404009915413315584,und,2,17,301,2175,17,301,2,0,0,0,True,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715,Rand200_NoRT,SWZ_D1,2021-06-13 09:41:50+00:00,1623577310000000000,https://twitter.com/anyuser/status/1404011117098110980,1404011117098110980,en,23,29,1823,3727,29,1823,23,0,0,0,False,69,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
716,Rand200_NoRT,SWZ_D1,2021-06-13 10:30:04+00:00,1623580204000000000,https://twitter.com/anyuser/status/1404023256688914433,1404023256688914433,ja,1,14,663,381,14,663,1,0,0,0,True,19,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
717,Rand200_NoRT,SWZ_D1,2021-06-13 11:13:31+00:00,1623582811000000000,https://twitter.com/anyuser/status/1404034191629504519,1404034191629504519,ja,94,705,6542,4075,705,6542,94,0,0,0,True,24,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
718,Rand200_NoRT,SWZ_D1,2021-06-13 10:29:30+00:00,1623580170000000000,https://twitter.com/anyuser/status/1404023113101111298,1404023113101111298,ja,154,337,72507,59938,337,72507,154,0,0,0,True,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
